Unnamed: 0,JobID,Title,ExperienceLevel,Responsibilities,Keywords
268,CW-109,Copywriter,Experienced,Lead copywriting and content strategy; Produce SEO-optimized copy across channels; Edit and proofread content for quality and consistency; Collaborate with cross-functional teams; Leverage AI-assisted tools; Track content KPIs and improve performance; Mentor junior copywriters; Manage content calendars; Ensure brand messaging consistency; Support marketing campaign execution,Copywriting; Content Strategy; SEO; Editing; Brand Voice; CMS; AI Tools; Collaboration; Project Management; Digital Marketing
46,AI-F-007,AI Prompt Engineer,Fresher,Assist in prompt creation for AI models; Test prompt performance; Collaborate with AI/data teams; Document experiments; Support AI model integration and evaluation,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; Data Analysis
349,DS-E1,Data Scientist - Experienced,Mid-Senior,Lead data science projects; Develop predictive models and perform feature engineering; Deploy machine learning solutions; Mentor junior team members; Ensure business value from analytics insights,Data Scientist; Machine Learning; Python; R; SQL; Deep Learning; NLP; Big Data
195,BI016,BI Analyst - Experienced,Senior-Level,Lead complex BI and analytics projects; Develop advanced dashboards; Optimize data pipelines; Mentor junior analysts,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
102,3,Backend Developer - Entry Level,Fresher,Develop and maintain backend APIs; Optimize database queries; Implement caching strategies; Follow coding best practices; Learn cloud deployment and security fundamentals,Backend Developer; Fresher; API Development; Server-Side; Cloud Awareness
928,SA-E-018,Solutions Architect,Experienced,Architect scalable cloud solutions; Implement IaC using Terraform/CloudFormation; Deploy containerized applications; Ensure compliance with security protocols; Lead teams and mentor architects; Collaborate with business and technical stakeholders,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Microservices; Docker; Kubernetes; CI/CD
883,SE-E13,Software Engineer - Experienced,Experienced,Develop backend services using Django; Integrate REST APIs and databases; Manage CI/CD pipelines; Ensure code quality and performance; Mentor junior engineers,Software Engineer; Python; Django; Backend; REST APIs; CI/CD; Mentoring
767,QA017,QA Engineer - Experienced,Senior-Level,Lead QA initiatives; Design test frameworks; Mentor junior testers; Perform performance and security testing,QA; Automation; Senior-Level; Leadership; CI/CD
819,SEO-009,SEO Specialist,Experienced,Conduct comprehensive technical SEO audits; Optimize page speed and mobile performance; Implement schema markup and structured data; Oversee content optimization; Use AI-powered SEO tools to improve rankings; Lead link building campaigns; Optimize local SEO; Implement voice and visual search strategies; Monitor performance metrics and report insights; Ensure privacy compliance in SEO,Technical SEO; Page Speed; Schema Markup; Content Optimization; AI SEO Tools; Link Building; Local SEO; Voice Search; Visual Search; Analytics; Privacy Compliance
263,CW-104,Copywriter,Mid-Level,"Write strategic, persuasive copy for campaigns and web content; Ensure SEO best practices are applied; Conduct research to maintain factual accuracy; Edit and proofread for quality and brand tone; Collaborate with marketing, design, and SEO teams; Use CMS and AI-assisted tools; Maintain content calendars; Track performance metrics; Mentor junior writers; Support campaign strategy development",Copywriting; SEO; Editing; Brand Voice; CMS; AI Tools; Digital Marketing; Storytelling; Collaboration; Content Strategy
834,SRE-F-004,Site Reliability Engineer,Fresher,Assist in maintaining infrastructure uptime; Support containerized application deployments; Monitor system performance; Document workflows; Collaborate with DevOps and development teams,Python; Bash; Linux; Docker; Kubernetes; AWS; CI/CD; Prometheus; Networking; Monitoring
443,FE017,Frontend Developer - Experienced,Senior-Level,Build and optimize frontend for media streaming platforms; Implement advanced React patterns; Ensure cross-browser compatibility; Optimize load times; Mentor junior developers,Frontend; Media Streaming; Senior; React; UI; SPA/PWA
801,SE-111,Sales Executive,Mid-Level,Manage and optimize sales pipeline; Conduct product demonstrations for clients; Negotiate and close deals; Analyze sales data for forecasting and strategy; Leverage CRM tools for process automation; Build long-term client relationships; Collaborate with cross-functional teams; Participate in virtual selling initiatives; Develop outreach campaigns; Report sales performance metrics,Sales Executive; CRM; Lead Generation; Negotiation; Closing Deals; Product Demo; Sales Forecasting; Pipeline Management; Social Selling; Time Management
304,DA005,Data Analyst - Fresher,Entry-Level,Assist in cleaning datasets; Build simple dashboards; Perform exploratory analysis; Support reporting tasks,Data Analytics; BI; Entry-Level; Fresher; Dashboard; Data Cleaning
341,DS-F2,Junior Data Scientist,Fresher,"Support senior data scientists in analyzing datasets; Build basic machine learning models; Visualize results using Matplotlib, Seaborn, or Excel; Participate in academic projects or internships; Collaborate with team members for data-driven insights",Data Scientist; Python; R; SQL; ML Models; Data Visualization; Analytics
668,OM-118,Operations Manager,Mid-Level,Manage daily operations; Optimize team processes and workflows; Monitor KPIs and operational performance; Coordinate cross-department initiatives; Oversee budgets and resource allocation; Implement ERP/CRM tools; Resolve operational issues; Prepare dashboards; Support strategic planning; Drive continuous process improvements,Operations Management; Team Leadership; Process Optimization; Data Analysis; Budgeting; ERP; CRM; KPI Tracking; Workflow Automation; Cross-Functional Collaboration
313,DA014,Data Analyst - Experienced,Senior-Level,Lead analytics and BI projects; Manage data pipelines; Develop predictive models; Mentor junior analysts,Data Analytics; BI; Senior-Level; Leadership; ETL; Predictive Modeling
149,BD-F-010,Blockchain Developer,Fresher,Support blockchain and DApp development; Assist in writing and testing smart contracts; Collaborate with teams on projects; Document workflows and processes; Follow security and cryptography practices; Learn blockchain platforms and development tools,Blockchain; Ethereum; Solidity; Smart Contracts; Cryptography; DApps; Hyperledger; Corda
124,BDS-F-005,Big Data Specialist,Fresher,Support data ingestion and ETL tasks; Assist in processing big datasets with Hadoop/Spark; Document workflows and project activities; Collaborate with analytics team; Apply basic data mining techniques; Learn new big data tools and technologies,Hadoop; Spark; Java; Python; SQL; NoSQL; ETL; Big Data Analytics; Data Mining; Linux
873,SE-F3,Software Engineer - Entry Level,Fresher,Develop front-end features using Vue.js and JavaScript; Ensure responsive UI design; Integrate APIs with senior developers’ guidance; Perform unit testing and follow agile methodologies; Collaborate to deliver user-focused applications,Software Engineer; Vue.js; JavaScript; UI/UX; Responsive Design; Agile; API Integration
913,SA-F-003,Solutions Architect,Fresher,Assist in designing cloud architectures; Support DevOps automation tasks; Learn microservices basics; Participate in Docker/Kubernetes tasks; Collaborate with stakeholders; Document architecture processes,Cloud Computing; Architecture Design; AWS; Azure; DevOps; CI/CD; Java; Python
50,AI-E-011,AI Prompt Engineer,Experienced,Design and optimize prompts for LLMs; Apply advanced NLP techniques for prompt tuning; Collaborate with AI and data science teams; Implement AI model evaluation metrics; Develop prompt optimization strategies; Lead prompt-related projects; Mentor junior prompt engineers,Prompt Optimization; LLM; Machine Learning; NLP; Python; AI Frameworks; API Integration; AI Ethics; Model Fine-tuning
353,DS-S4,Machine Learning Scientist,Senior,Build advanced predictive models; Optimize ML algorithms; Lead AI/ML initiatives; Mentor junior team members; Present insights to business teams,Machine Learning; Python; R; SQL; AI; Deep Learning; Big Data; Leadership
1026,UXE019,Staff UX Designer,Experienced,Create advanced prototypes; Implement and scale design systems; Conduct usability testing and analyze outcomes; Collaborate across product teams; Mentor mid-level designers,Design Systems; A/B Testing; Figma; User Research; Leadership
142,BD-F-003,Blockchain Developer,Fresher,Assist in blockchain and DApp development; Write and test basic smart contracts; Collaborate with team members on blockchain projects; Document development work and processes; Learn blockchain platforms and tools; Follow security and cryptography best practices,Blockchain; Ethereum; Solidity; Smart Contracts; Cryptography; DApps; Hyperledger; Corda
470,GD-E-006,Game Developer,Experienced,Design and implement complex game systems; Develop AI and multiplayer functionality; Optimize game performance and graphics rendering; Integrate shaders and advanced graphics effects; Oversee cross-platform deployment; Mentor junior developers; Collaborate with design and art teams; Manage project timelines and deliverables,C++; C#; Unity; Unreal Engine; Game AI; Shader Programming; Multiplayer; Performance Optimization
399,ETH-E-013,Ethical Hacker,Experienced,Lead advanced penetration testing projects; Perform vulnerability assessments; Conduct security audits; Develop and enforce security policies; Mentor junior ethical hackers; Analyze malware and perform reverse engineering; Ensure compliance with ethical and legal standards,Ethical Hacking; Penetration Testing; Network Security; Python; Linux; Windows Security; Metasploit; Burp Suite; Cryptography; Malware Analysis
695,PM-F-005,Product Manager,Fresher,Support product strategy and roadmap planning; Conduct market research; Analyze basic product data; Collaborate with design and development teams; Assist in documenting user stories; Participate in agile ceremonies,Product Management; Market Research; Data Analysis; Agile; User Experience; Customer Interviews; Stakeholder Communication
320,DE-F-001,Data Engineer,Fresher,Assist in developing basic ETL pipelines; Support database management tasks; Work on structured and unstructured data; Collaborate with senior engineers on big data tools; Learn and apply cloud platform fundamentals,Python; SQL; ETL; Big Data; AWS; Hadoop; MongoDB; Data Engineering Fundamentals
19,NET-E-020,.NET Developer,Experienced,Lead CI/CD setup in Azure DevOps; Deploy services with Docker/Kubernetes; Architect scalable .NET applications; Coordinate with cross-functional teams; Mentor juniors,.NET Core; C#; ASP.NET MVC; CI/CD; Azure DevOps; Docker; Kubernetes; REST APIs
898,SDET-E-008,Software Tester (SDET),Experienced,Design and maintain automated test frameworks; Conduct advanced testing and performance evaluations; Integrate automated tests into CI/CD workflows; Review code quality and manage test data; Lead QA activities within Agile teams; Monitor and optimize defect detection metrics,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
877,SE-F7,Software Engineer - Entry Level,Fresher,Develop backend services with Node.js and MongoDB; Apply data structures and algorithms for efficiency; Assist in integration testing; Document processes for clarity; Collaborate in agile sprints,Software Engineer; Node.js; MongoDB; APIs; Agile; Integration Testing
1027,UXE020,UX Design Lead,Experienced,Lead UX design direction; Oversee large-scale UX initiatives; Ensure accessibility compliance; Manage team performance; Deliver measurable design impact,Leadership; Accessibility; Design Systems; Figma; Agile UX
407,FE-F-001,Fintech Engineer,Fresher,Assist in developing fintech applications; Learn blockchain and distributed ledger technologies; Support data analysis and machine learning tasks; Help integrate APIs for financial services; Collaborate with cross-functional teams; Follow basic cybersecurity and compliance practices; Document project work and workflows,Python; SQL; Blockchain; Machine Learning; API Integration; Cybersecurity; AWS; Data Analysis
537,IOT-E-013,IoT Engineer,Experienced,Lead design and deployment of enterprise IoT solutions; Develop and optimize embedded firmware and connected devices; Integrate complex sensors and actuators with protocols; Oversee cloud and edge computing infrastructure; Implement real-time analytics and ML workflows; Ensure robust network security; Lead and mentor engineering teams; Drive strategic IoT initiatives,IoT Architecture; Embedded Firmware; Cloud Integration; Security; Edge Computing; Machine Learning; MQTT; LoRaWAN; Data Pipelines
914,SA-F-004,Solutions Architect,Fresher,Support solution architecture projects; Assist in designing cloud solutions; Learn CI/CD pipeline setup; Participate in Docker/Kubernetes tasks; Collaborate with development and operations teams; Document architecture processes,Cloud Computing; Architecture Design; AWS; Azure; GCP; DevOps; Java; Python
38,AI019,AI Engineer - Experienced,Senior-Level,Manage large-scale AI projects; Implement predictive analytics solutions; Optimize ML/AI pipelines; Provide strategic business insights,AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps
175,BA-116,Business Analyst,Experienced,Lead complex business analysis initiatives; Design and maintain BI dashboards and reports; Oversee requirement gathering and documentation; Implement AI-driven analytics solutions; Facilitate Agile project management; Collaborate with business and technical teams; Deliver actionable insights to executives; Support strategic business planning; Mentor junior analysts; Automate KPI tracking and reporting,Business Analysis; SQL; Tableau; Power BI; AI Analytics; Requirement Gathering; Agile; Stakeholder Management; Business Process; Data Visualization
245,CW-006,Content Writer,Experienced,"Develop and implement content strategies; Create multi-format content aligned with SEO and marketing goals; Conduct keyword research and optimize content; Edit and proofread all content; Collaborate with marketing, design, and SEO teams; Track content performance using analytics tools; Use AI tools to enhance content production; Ensure content aligns with brand voice and guidelines; Manage content calendars and deadlines; Mentor and guide junior writers",Content Strategy; SEO; Content Marketing; Multi-format Content; Google Analytics; SEMrush; HubSpot; AI Tools; Editing; Project Management
982,TA012,Test Automation Engineer - Experienced,Senior-Level,Design automation frameworks; Perform advanced testing; Optimize CI/CD integration; Lead QA automation efforts,QA; Automation; Experienced; Framework Design; CI/CD; Performance Testing
743,PY-E-013,Python Developer,Experienced,"Lead Python development projects; Design REST APIs and GraphQL endpoints; Integrate with data science frameworks; Optimize databases and queries; Implement DevOps pipelines using Docker, Kubernetes, AWS; Mentor and guide junior developers; Perform testing and code reviews; Collaborate with cross-functional teams",Python; Django; Flask; REST APIs; Data Science; TensorFlow; Async Programming; Docker; AWS; PyTest
837,SRE-E-007,Site Reliability Engineer,Experienced,Maintain and optimize cloud infrastructure; Manage containerized and distributed systems; Implement and monitor CI/CD pipelines; Automate infrastructure and deployment processes; Ensure system reliability and performance; Collaborate with cross-functional teams; Monitor and resolve incidents proactively,Python; Go; Linux; Docker; Kubernetes; AWS; Terraform; CI/CD; Prometheus; Distributed Systems
954,TW-104,Technical Writer,Fresher,Assist in drafting user manuals and guides; Conduct research for content accuracy; Collaborate with SMEs for input; Learn and use CMS and Markdown tools; Proofread and edit documents; Support content updates and revisions; Create basic diagrams and visuals; Follow documentation guidelines; Ensure clarity and accuracy; Develop foundational technical writing skills,Technical Writing; Documentation; Research; CMS; Markdown; HTML; Proofreading; SME Collaboration; Clarity; Adaptability
154,BD-E-015,Blockchain Developer,Experienced,Design and implement blockchain architectures; Develop optimized and secure smart contracts; Lead scalable DApps development and cross-chain solutions; Integrate blockchain systems with cloud platforms; Mentor and manage teams; Coordinate with stakeholders; Drive innovation initiatives,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
638,NE008,Entry-Level Network Analyst,Fresher,Analyze network logs; Assist in traffic monitoring; Identify basic issues; Report performance metrics,Network Analysis; Wireshark; DNS; Nagios
662,OM-112,Operations Manager,Fresher,Assist in daily operational tasks; Support team coordination and scheduling; Observe and document operational processes; Prepare basic reports; Learn ERP/CRM tools; Collaborate with team members; Participate in meetings; Identify minor improvement areas; Support senior operations managers; Develop problem-solving skills,Operations Management; Team Coordination; Workflow Observation; ERP; CRM; Time Management; Collaboration; Reporting; Problem Solving; Adaptability
287,CSA-F-008,Graduate Security Analyst,Fresher,Help detect malware; Participate in vulnerability scanning; Assist with incident triage; Maintain threat logs,Malware Analysis; Network Security; NIST; Incident Response; Firewall Configuration
625,ML-E1,Machine Learning Engineer - Experienced,Mid-Senior,"Design, implement, and deploy scalable ML models; Lead ML projects and optimize algorithms; Mentor junior engineers; Deploy models using cloud platforms; Ensure production-grade ML solutions",Machine Learning Engineer; Python; R; Java; ML/DL; MLOps; Big Data; Cloud Deployment
749,PY-E-019,Python Developer,Experienced,Lead architecture and development of Python applications; Build advanced REST and GraphQL APIs; Integrate ML frameworks; Optimize databases; Implement DevOps pipelines with Docker/Kubernetes/AWS; Mentor and manage teams; Conduct testing and code reviews; Collaborate with stakeholders; Drive innovation initiatives,Python; Django; Flask; REST APIs; Data Science; TensorFlow; Async Programming; Docker; AWS; PyTest
569,JD-JAVA-011,Java Developer,Experienced,Design and implement scalable Java applications; Develop RESTful APIs with Spring Boot; Integrate Hibernate ORM for persistence,Java Developer; Spring Boot; Hibernate; REST APIs; SQL
852,SD002,Software Developer - Entry Level,Fresher,"Assist in building and maintaining software applications; Develop front-end components using HTML, CSS, JavaScript; Support backend development in Java or Python; Write SQL queries; Participate in testing and debugging; Collaborate with the team in Agile workflows",Software Developer; Entry-Level; Fresher; Frontend; Backend; Agile; Teamwork
17,NET-E-018,.NET Developer,Experienced,Design and manage microservices architecture; Deploy apps on Kubernetes clusters; Ensure best practices with SOLID principles; Lead development sprints; Coordinate with product teams,.NET Core; C#; Microservices; Kubernetes; Entity Framework; Azure; SOLID
127,BDS-F-008,Big Data Specialist,Fresher,Assist in big data processing; Support ETL workflows; Collaborate with data engineering team; Document tasks and workflows; Learn Hadoop/Spark tools; Apply basic data analytics,Big Data; Hadoop; Spark; Java; Python; SQL; NoSQL; ETL; Data Analytics; Linux
322,DE-F-003,Data Engineer,Fresher,Work with structured query languages; Support pipeline development; Assist in cloud data storage integration; Collaborate with developers on data validation; Apply problem-solving to debug issues,Python; SQL; PostgreSQL; AWS; Hadoop; ETL Fundamentals
255,CW-016,Content Writer,Experienced,Develop and implement comprehensive content strategies; Create and optimize multi-format content aligned with SEO and marketing goals; Edit and proofread content for quality assurance; Use analytics and marketing tools to measure content effectiveness; Leverage AI-assisted tools for content production; Collaborate with cross-functional teams; Manage content calendars and deadlines; Track content KPIs and adjust strategies; Mentor and train junior writers; Ensure content aligns with brand guidelines,Content Strategy; SEO; Content Marketing; Multi-format Content; Editing; Digital Marketing Tools; AI Tools; Performance Tracking; Collaboration; Project Management
730,PMGR-E-020,Project Manager,Experienced,Lead complex projects and programs; Manage resources and budgets; Assess and mitigate risks; Communicate effectively with stakeholders; Lead teams and resolve conflicts; Provide KPI dashboards and reporting; Ensure strategic alignment with business goals,Project Management; Risk Management; Stakeholder Engagement; Team Leadership; Agile; Scrum; Waterfall; Microsoft Project; Jira; Reporting
1051,WEB-F-004,Web Developer,Fresher,Develop and maintain web pages; Support front-end and back-end integration; Work with version control systems; Test and debug simple web components; Participate in team discussions,HTML5; CSS3; JavaScript; React; Node.js; PHP; MongoDB; AJAX
190,BI011,BI Analyst - Experienced,Senior-Level,Develop and optimize dashboards; Implement advanced analytics solutions; Oversee ETL and data warehousing projects,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
115,16,Backend Developer - Experienced,Experienced,Lead backend infrastructure for logistics platforms; Implement microservices; Manage distributed SQL/NoSQL databases; Optimize API performance; Ensure security and compliance,Backend Developer; Experienced; Logistics; API Development; Cloud; Microservices
1042,VC-L-015,Vibe Coder,Lead,Lead AI-assisted coding strategy across teams; Define and implement prompt engineering best practices; Mentor senior and mid-level Vibe Coders; Review and optimize AI-generated code; Ensure delivery quality and timeline adherence; Oversee cross-team collaboration,AI-assisted coding; Python; JavaScript; React; Vue; Prompt Engineering; Debugging; Collaboration; Agile; Leadership
606,MRA-108,Market Research Analyst,Mid-Level,Conduct market research using statistical and analytics tools; Develop visual dashboards and reports; Analyze trends and forecast market behavior; Collaborate with marketing and product teams; Perform competitor analysis and market segmentation; Present findings to stakeholders; Maintain data quality and accuracy; Support AI-assisted analytics tools; Document methodologies; Provide actionable recommendations,Market Research; SPSS; Python; R; Excel; Tableau; Predictive Analytics; Market Segmentation; Data Storytelling; Competitive Analysis
180,BI001,BI Analyst - Fresher,Entry-Level,Assist in analyzing datasets; Create dashboards; Prepare reports; Support business decision-making processes,BI; Analytics; Fresher; Entry-Level; SQL; Tableau; Power BI; ETL
301,DA002,Data Analyst - Fresher,Entry-Level,Perform data extraction and cleaning; Create visualizations; Assist in generating business insights,Data Analytics; BI; Entry-Level; Fresher; Visualization; Reporting
843,SRE-E-013,Site Reliability Engineer,Experienced,Oversee infrastructure reliability; Lead automation initiatives; Maintain CI/CD and IaC pipelines; Monitor distributed systems; Optimize system performance; Manage incident responses; Mentor team members; Collaborate with cross-functional teams,Python; Go; Linux; Docker; Kubernetes; AWS; Terraform; CI/CD; Prometheus; Distributed Systems
793,SE-103,Sales Executive,Experienced,Lead strategic sales initiatives and high-value accounts; Leverage CRM and AI tools for sales forecasting and analytics; Negotiate contracts and close deals with key clients; Develop multi-channel outreach campaigns; Train and mentor junior sales team members; Build strong client relationships to enhance retention; Monitor sales KPIs and pipeline performance; Collaborate with marketing and product teams for sales alignment; Provide insights on market trends and customer behavior; Optimize sales processes using automation tools,Sales Executive; CRM; Predictive Analytics; Lead Generation; Negotiation; Closing Deals; Sales Automation; Social Selling; Data-driven Sales; Relationship Management
1057,WEB-F-010,Web Developer,Fresher,Assist in front-end component development; Integrate APIs and data services; Work with version control; Participate in testing and debugging; Support responsive UI development,HTML5; CSS3; JavaScript; Vue.js; Node.js; MongoDB; REST APIs
761,QA011,QA Engineer - Experienced,Senior-Level,Lead QA initiatives; Design and maintain automated test frameworks; Perform performance and security testing; Mentor junior QA engineers,QA; Software Testing; Automation; Senior-Level; Remote; Leadership; Selenium; Performance Testing
737,PY-F-007,Python Developer,Fresher,Assist in Python project implementation; Develop basic web applications using frameworks; Perform data analysis and visualization tasks; Write unit tests with PyTest; Collaborate with team members; Document coding processes; Follow Git version control guidelines,Python; Django; Flask; NumPy; Pandas; SQL; Git; REST APIs; OOP
517,IOS-E-03,Senior iOS Developer,Experienced,Lead development of scalable mobile apps.; Design MVVM-based modular architecture.; Integrate GraphQL APIs into app flows.; Ensure CI/CD pipelines with GitHub Actions.; Optimize app crash rate through proactive monitoring.,MVVM; GraphQL; CI/CD; Swift; App Optimization
372,DMS-E-006,Digital Marketing Specialist,Experienced,Plan and execute multi-channel digital campaigns; Optimize SEO/SEM and PPC campaigns; Manage content and social media strategy; Lead email marketing automation initiatives; Analyze and report campaign performance; Develop lead generation and nurturing strategies; Oversee brand strategy and UX integration; Coordinate marketing team and manage budgets,Marketing Strategy; Campaign Management; A/B Testing; Conversion Rate Optimization; Marketing Automation; Lead Generation; Brand Management; Data-Driven Marketing
45,AI-F-006,AI Prompt Engineer,Fresher,Write and refine prompts for AI models; Support NLP and data analysis tasks; Collaborate with AI/data teams; Document prompt results and learnings; Assist in AI model evaluation and integration,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; AI Model Optimization
1008,UXF001,UX Designer,Fresher,Assist in wireframing and prototyping for web and mobile apps; Conduct basic user research through surveys and interviews; Collaborate with design teams to create user flows; Apply visual design principles in academic or project work; Support senior designers in usability testing,Figma; Wireframing; User Research; Prototyping; Typography; Adobe XD; Sketch; User Flows; Collaboration; Usability Testing
157,BD-E-018,Blockchain Developer,Experienced,Design and deliver blockchain architectures; Develop optimized smart contracts; Build scalable DApps with cross-chain functionality; Integrate blockchain with cloud infrastructure; Mentor teams and manage projects; Collaborate with stakeholders; Ensure security and cryptography standards,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
827,SEO-017,SEO Specialist,Fresher,Assist in keyword research; Support on-page and off-page SEO; Optimize content under guidance; Learn analytics tools for reporting; Support local and mobile SEO optimization; Assist in backlink analysis; Collaborate with content and marketing teams; Stay updated on SEO trends,SEO; Keyword Research; On-Page SEO; Off-Page SEO; Content Optimization; GA4; Search Console; Local SEO; Mobile SEO; Link Building
171,BA-112,Business Analyst,Experienced,Lead complex business analysis projects; Design and maintain BI dashboards; Oversee requirement gathering and documentation; Implement AI-driven analytics solutions; Facilitate Agile project management; Collaborate with business and technical teams; Deliver actionable insights to executives; Support strategic planning; Mentor junior analysts; Automate KPI tracking and reporting,Business Analysis; SQL; Tableau; Power BI; AI Analytics; Requirement Gathering; Agile; Stakeholder Management; Business Process; Data Visualization
16,NET-E-017,.NET Developer,Experienced,Build RESTful and gRPC APIs; Integrate services with Azure; Design database schemas; Monitor system performance; Provide technical leadership,.NET Core; C#; WebAPI; gRPC; SQL Server; Azure
511,IOS-F-07,Junior Swift Developer,Fresher,Implement Swift code for front-end modules.; Follow standard UI/UX practices for iOS apps.; Collaborate with designers for component integration.; Participate in sprint planning and agile ceremonies.; Fix bugs under supervision.,Swift; UI/UX; Agile; Xcode; iOS Mobile Development
48,AI-F-009,AI Prompt Engineer,Fresher,Assist in prompt design and testing; Collaborate with AI/data science teams; Document prompt experiments; Learn prompt optimization techniques; Support AI integration projects,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; Data Analysis
191,BI012,BI Analyst - Experienced,Senior-Level,Lead BI initiatives; Develop predictive models; Manage data integration; Mentor junior analysts,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
934,SE004,Associate System Engineer,Fresher,Assist in configuring servers; Troubleshoot network issues; Write simple automation scripts; Provide system documentation; Collaborate with senior engineers,Linux; Systems Engineering; VMware; Cloud Computing; Automation Basics
515,IOS-E-01,iOS Developer,Experienced,Develop and maintain production-ready iOS apps.; Implement MVVM pattern for modular app design.; Consume REST APIs and integrate third-party libraries.; Deploy apps to the App Store and handle updates.; Participate in agile development and sprint planning.,Swift; MVVM; REST APIs; App Store Submission; Agile
756,QA006,QA Engineer - Fresher,Entry-Level,Assist QA teams in testing applications; Document defects; Support test planning; Perform basic automation testing,QA; Software Testing; Fresher; Remote; Manual Testing; Automation
762,QA012,QA Engineer - Experienced,Senior-Level,Develop and maintain automated test scripts; Integrate testing into CI/CD pipelines; Perform advanced testing; Manage QA projects,QA; Automation; Software; Senior-Level; New York; CI/CD; Performance Testing
480,GD-E-016,Game Developer,Experienced,"Lead development and architecture of game systems; Develop AI and multiplayer features; Optimize graphics and shaders; Oversee cross-platform deployment; Mentor team members; Collaborate with design, art, and sound teams; Ensure project delivery with quality standards",C++; C#; Unity; Unreal Engine; Game AI; Shader Programming; Multiplayer; Performance Optimization
283,CSA-F-004,Associate Cybersecurity Analyst,Fresher,Help configure security policies; Assist with incident logging; Participate in security awareness programs; Analyze basic threat alerts,Firewall Management; Incident Response; Vulnerability Scanning; SIEM; Network Security
799,SE-109,Sales Executive,Experienced,Lead high-value client accounts; Utilize CRM and AI tools for analytics; Negotiate and close strategic deals; Develop multi-channel sales campaigns; Mentor junior sales executives; Maintain strong client relationships; Monitor KPIs and optimize pipeline; Collaborate with marketing and product teams; Analyze market trends; Implement sales automation for efficiency,Sales Executive; CRM; Predictive Analytics; Lead Generation; Negotiation; Closing Deals; Sales Automation; Social Selling; Data-driven Sales; Relationship Management
940,SE010,System Engineer - Security,Experienced,Implement system security measures; Monitor access controls; Collaborate with security teams; Maintain compliance standards; Conduct vulnerability assessments,System Security; IAM; Linux; Compliance; Troubleshooting
225,CL006,Cloud Engineer - Fresher,Entry-Level,Assist in deploying cloud services; Containerize apps; Implement basic CI/CD pipelines; Monitor resource usage; Collaborate with team members,Cloud; DevOps; Entry-Level; Fresher; Chennai; Remote; Automation
26,AI007,AI Engineer - Fresher,Entry-Level,Assist in developing AI pipelines; Train basic ML/DL models; Preprocess data; Participate in hackathons or academic projects,AI; ML; Fresher; Entry-Level; Python; TensorFlow; Deep Learning
869,SD019,Software Developer - Experienced,Experienced,Lead technical strategy for software projects; Architect scalable cloud solutions; Oversee development and CI/CD processes; Mentor multiple development teams,Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; Architecture
437,FE011,Frontend Developer - Experienced,Mid-Senior Level,Design and develop advanced frontend applications; Optimize performance and page speed; Implement testing automation; Ensure cross-browser compatibility; Mentor junior developers,Frontend; Web Application Development; Mid-Senior; React; UI; SPA; PWA
1040,VC-S-013,Vibe Coder,Senior,Lead complex AI-assisted coding projects; Mentor junior and mid-level coders; Refine and optimize prompts for AI code generation; Debug and validate AI-generated code; Ensure adherence to project goals and quality standards; Document best practices and workflows,AI-assisted coding; Python; JavaScript; React; Vue; Prompt Engineering; Debugging; Collaboration; Agile
364,8,DevOps Engineer - Fresher,Fresher,"Assist in setting up automated build, test, deployment pipelines; Containerize apps; Deploy on cloud as part of team projects",DevOps; Cloud; Fresher; Entry-Level; Automation; CI/CD; Containerization
229,CL010,Cloud Engineer - Experienced,Senior-Level,"Architect, deploy, and manage scalable cloud infrastructure; Lead automation and CI/CD pipelines; Implement advanced cloud security practices; Mentor junior engineers; Collaborate cross-team",Cloud; Infrastructure; DevOps; Senior-Level; Remote; AWS; Azure; GCP; Automation; Containerization
37,AI018,AI Engineer - Experienced,Senior-Level,Lead AI/ML initiatives; Deploy advanced deep learning models; Optimize pipelines; Mentor and guide AI teams,AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps
669,OM-119,Operations Manager,Experienced,Develop operational strategies; Lead process improvement initiatives; Manage budgets and financial reporting; Oversee team performance; Monitor KPIs; Optimize workflows and resources; Coordinate cross-functional projects; Implement ERP/CRM solutions; Drive automation initiatives; Ensure compliance with operational standards,Operations Management; Strategic Planning; Lean Management; Six Sigma; Budgeting; KPI Tracking; ERP; CRM; Team Leadership; Process Improvement
